"actor_id","st","st_ratio","count","canon_ratio"
"132829424","Natural science, mathematics",0.0745762711864407,22,0.542134831460674
"132829424","Philosophy",0.0474576271186441,14,0.542134831460674
"132829424","Religion",0.24406779661017,72,0.542134831460674
"132829424","Social sciences",0.0440677966101695,13,0.542134831460674
"132829424","The arts",0.00338983050847458,1,0.542134831460674
"133917370","Applied science",0.00704225352112676,1,0.404371584699454
"133917370","History and geography",0.0633802816901408,9,0.404371584699454
"133917370","Information, general works",0.0211267605633803,3,0.404371584699454
"133917370","Language",0.0774647887323944,11,0.404371584699454
"133917370","Literature",0.267605633802817,38,0.404371584699454
"133917370","Natural science, mathematics",0.0352112676056338,5,0.404371584699454
"133917370","Philosophy",0.00704225352112676,1,0.404371584699454
"133917370","Religion",0.436619718309859,62,0.404371584699454
"133917370","Social sciences",0.0422535211267606,6,0.404371584699454
"133917370","The arts",0.0422535211267606,6,0.404371584699454
"13471693","Applied science",0.037037037037037,2,0.104838709677419
"13471693","History and geography",0.12962962962963,7,0.104838709677419
"13471693","Information, general works",0.0740740740740741,4,0.104838709677419
"13471693","Language",0.0185185185185185,1,0.104838709677419
"13471693","Literature",0.0185185185185185,1,0.104838709677419
"13471693","Natural science, mathematics",0.314814814814815,17,0.104838709677419
"13471693","Philosophy",0.0185185185185185,1,0.104838709677419
"13471693","Religion",0.259259259259259,14,0.104838709677419
"13471693","Social sciences",0.037037037037037,2,0.104838709677419
"13471693","The arts",0.0925925925925926,5,0.104838709677419
"134967802","Applied science",0,0,0.0447761194029851
"134967802","History and geography",0.0285714285714286,2,0.0447761194029851
"134967802","Information, general works",0,0,0.0447761194029851
"134967802","Language",0.0571428571428571,4,0.0447761194029851
"134967802","Literature",0.0571428571428571,4,0.0447761194029851
"134967802","Natural science, mathematics",0,0,0.0447761194029851
"134967802","Philosophy",0.0428571428571429,3,0.0447761194029851
"134967802","Religion",0.785714285714286,55,0.0447761194029851
"134967802","Social sciences",0.0285714285714286,2,0.0447761194029851
"134967802","The arts",0,0,0.0447761194029851
"13724886","Applied science",0,0,0.0801354401805869
"13724886","History and geography",0.153710247349823,87,0.0801354401805869
"13724886","Information, general works",0.00353356890459364,2,0.0801354401805869
"13724886","Language",0.019434628975265,11,0.0801354401805869
"13724886","Literature",0.0530035335689046,30,0.0801354401805869
"13724886","Natural science, mathematics",0.00353356890459364,2,0.0801354401805869
"13724886","Philosophy",0.00353356890459364,2,0.0801354401805869
"13724886","Religion",0.736749116607774,417,0.0801354401805869
"13724886","Social sciences",0.0106007067137809,6,0.0801354401805869
"13724886","The arts",0.0159010600706714,9,0.0801354401805869
"13766678","Applied science",0.379310344827586,11,0.0615384615384615
"13766678","History and geography",0.103448275862069,3,0.0615384615384615
"13766678","Information, general works",0,0,0.0615384615384615
"13766678","Language",0,0,0.0615384615384615
"13766678","Literature",0.275862068965517,8,0.0615384615384615
"13766678","Natural science, mathematics",0,0,0.0615384615384615
"13766678","Philosophy",0,0,0.0615384615384615
"13766678","Religion",0.206896551724138,6,0.0615384615384615
"13766678","Social sciences",0.0344827586206897,1,0.0615384615384615
"13766678","The arts",0,0,0.0615384615384615
"13767880","Applied science",0.0128205128205128,1,0.0946502057613169
"13767880","History and geography",0.0769230769230769,6,0.0946502057613169
"13767880","Information, general works",0.0897435897435897,7,0.0946502057613169
"13767880","Language",0.0512820512820513,4,0.0946502057613169
"13767880","Literature",0.0769230769230769,6,0.0946502057613169
"13767880","Natural science, mathematics",0,0,0.0946502057613169
"13767880","Philosophy",0.0384615384615385,3,0.0946502057613169
"13767880","Religion",0.461538461538462,36,0.0946502057613169
"13767880","Social sciences",0.179487179487179,14,0.0946502057613169
"13767880","The arts",0.0128205128205128,1,0.0946502057613169
"13843663","Applied science",0,0,0.226415094339623
"13843663","History and geography",0.0666666666666667,3,0.226415094339623
"13843663","Information, general works",0,0,0.226415094339623
"13843663","Language",0.0444444444444444,2,0.226415094339623
"13843663","Literature",0.688888888888889,31,0.226415094339623
"13843663","Natural science, mathematics",0,0,0.226415094339623
"13843663","Philosophy",0,0,0.226415094339623
"13843663","Religion",0.111111111111111,5,0.226415094339623
"13843663","Social sciences",0.0666666666666667,3,0.226415094339623
"13843663","The arts",0.0222222222222222,1,0.226415094339623
"138836470","Applied science",0,0,0.417910447761194
"138836470","History and geography",0.0148514851485149,3,0.417910447761194
"138836470","Information, general works",0.00495049504950495,1,0.417910447761194
"138836470","Language",0,0,0.417910447761194
"138836470","Literature",0.0445544554455446,9,0.417910447761194
"138836470","Natural science, mathematics",0,0,0.417910447761194
"138836470","Philosophy",0,0,0.417910447761194
"138836470","Religion",0.445544554455446,90,0.417910447761194
"138836470","Social sciences",0.49009900990099,99,0.417910447761194
"138836470","The arts",0,0,0.417910447761194
"1403052","Applied science",0,0,0.333333333333333
"1403052","History and geography",0.087719298245614,5,0.333333333333333
"1403052","Information, general works",0.0526315789473684,3,0.333333333333333
"1403052","Language",0.105263157894737,6,0.333333333333333
"1403052","Literature",0,0,0.333333333333333
"1403052","Natural science, mathematics",0.0350877192982456,2,0.333333333333333
"1403052","Philosophy",0,0,0.333333333333333
"1403052","Religion",0.157894736842105,9,0.333333333333333
"1403052","Social sciences",0.56140350877193,32,0.333333333333333
"1403052","The arts",0,0,0.333333333333333
"142349005","Applied science",0,0,0.0294117647058824
"142349005","History and geography",0,0,0.0294117647058824
"142349005","Information, general works",0.0526315789473684,1,0.0294117647058824
"142349005","Language",0,0,0.0294117647058824
"142349005","Literature",0.157894736842105,3,0.0294117647058824
"142349005","Natural science, mathematics",0,0,0.0294117647058824
"142349005","Philosophy",0.105263157894737,2,0.0294117647058824
"142349005","Religion",0.631578947368421,12,0.0294117647058824
"142349005","Social sciences",0.0526315789473684,1,0.0294117647058824
"142349005","The arts",0,0,0.0294117647058824
"142633897","Applied science",0.0666666666666667,2,0.0588235294117647
"142633897","History and geography",0,0,0.0588235294117647
"142633897","Information, general works",0.266666666666667,8,0.0588235294117647
"142633897","Language",0,0,0.0588235294117647
"142633897","Literature",0.0666666666666667,2,0.0588235294117647
"142633897","Natural science, mathematics",0.133333333333333,4,0.0588235294117647
"142633897","Philosophy",0,0,0.0588235294117647
"142633897","Religion",0.4,12,0.0588235294117647
"142633897","Social sciences",0.0666666666666667,2,0.0588235294117647
"142633897","The arts",0,0,0.0588235294117647
"143162552","Applied science",0.013986013986014,2,0.226158038147139
"143162552","History and geography",0.0769230769230769,11,0.226158038147139
"143162552","Information, general works",0.013986013986014,2,0.226158038147139
"143162552","Language",0.314685314685315,45,0.226158038147139
"143162552","Literature",0.0559440559440559,8,0.226158038147139
"143162552","Natural science, mathematics",0,0,0.226158038147139
"143162552","Philosophy",0.00699300699300699,1,0.226158038147139
"143162552","Religion",0.118881118881119,17,0.226158038147139
"143162552","Social sciences",0.398601398601399,57,0.226158038147139
"143162552","The arts",0,0,0.226158038147139
"14365616","Applied science",0,0,0.2
"14365616","History and geography",0.115384615384615,15,0.2
"14365616","Information, general works",0,0,0.2
"14365616","Language",0,0,0.2
"14365616","Literature",0.0692307692307692,9,0.2
"14365616","Natural science, mathematics",0,0,0.2
"14365616","Philosophy",0,0,0.2
"14365616","Religion",0.8,104,0.2
"14365616","Social sciences",0.0153846153846154,2,0.2
"14365616","The arts",0,0,0.2
"144553434","Applied science",0.0697674418604651,3,0.153061224489796
"144553434","History and geography",0.13953488372093,6,0.153061224489796
"144553434","Information, general works",0,0,0.153061224489796
"144553434","Language",0.209302325581395,9,0.153061224489796
"144553434","Literature",0.27906976744186,12,0.153061224489796
"144553434","Natural science, mathematics",0,0,0.153061224489796
"144553434","Philosophy",0.162790697674419,7,0.153061224489796
"144553434","Religion",0.0232558139534884,1,0.153061224489796
"144553434","Social sciences",0.116279069767442,5,0.153061224489796
"144553434","The arts",0,0,0.153061224489796
"144702165","Applied science",0,0,0.423913043478261
"144702165","History and geography",0.00684931506849315,1,0.423913043478261
"144702165","Information, general works",0,0,0.423913043478261
"144702165","Language",0,0,0.423913043478261
"144702165","Literature",0.0616438356164384,9,0.423913043478261
"144702165","Natural science, mathematics",0,0,0.423913043478261
"144702165","Philosophy",0,0,0.423913043478261
"144702165","Religion",0.164383561643836,24,0.423913043478261
"144702165","Social sciences",0.767123287671233,112,0.423913043478261
"144702165","The arts",0,0,0.423913043478261
"145524457","Applied science",0.0227272727272727,1,0.112426035502959
"145524457","History and geography",0,0,0.112426035502959
"145524457","Information, general works",0.113636363636364,5,0.112426035502959
"145524457","Language",0,0,0.112426035502959
"145524457","Literature",0.0454545454545455,2,0.112426035502959
"145524457","Natural science, mathematics",0,0,0.112426035502959
"145524457","Philosophy",0,0,0.112426035502959
"145524457","Religion",0.159090909090909,7,0.112426035502959
"145524457","Social sciences",0.659090909090909,29,0.112426035502959
"145524457","The arts",0,0,0.112426035502959
"1457661","Applied science",0,0,0.131147540983607
"1457661","History and geography",0.159090909090909,7,0.131147540983607
"1457661","Information, general works",0.0909090909090909,4,0.131147540983607
"1457661","Language",0.159090909090909,7,0.131147540983607
"1457661","Literature",0.136363636363636,6,0.131147540983607
"1457661","Natural science, mathematics",0.0454545454545455,2,0.131147540983607
"1457661","Philosophy",0.0454545454545455,2,0.131147540983607
"1457661","Religion",0.295454545454545,13,0.131147540983607
"1457661","Social sciences",0.0681818181818182,3,0.131147540983607
"1457661","The arts",0,0,0.131147540983607
"14650109","Applied science",0,0,0.127272727272727
"14650109","History and geography",0.269230769230769,7,0.127272727272727
"14650109","Information, general works",0.192307692307692,5,0.127272727272727
"14650109","Language",0.0384615384615385,1,0.127272727272727
"14650109","Literature",0.0384615384615385,1,0.127272727272727
"14650109","Natural science, mathematics",0.0384615384615385,1,0.127272727272727
"14650109","Philosophy",0.0384615384615385,1,0.127272727272727
"14650109","Religion",0.307692307692308,8,0.127272727272727
"14650109","Social sciences",0.0769230769230769,2,0.127272727272727
"14650109","The arts",0,0,0.127272727272727
"1465174","Applied science",0,0,0.027027027027027
"1465174","History and geography",0.121951219512195,5,0.027027027027027
"1465174","Information, general works",0.0487804878048781,2,0.027027027027027
"1465174","Language",0.0731707317073171,3,0.027027027027027
"1465174","Literature",0.121951219512195,5,0.027027027027027
"1465174","Natural science, mathematics",0,0,0.027027027027027
"1465174","Philosophy",0,0,0.027027027027027
"1465174","Religion",0.585365853658537,24,0.027027027027027
"1465174","Social sciences",0.0487804878048781,2,0.027027027027027
"1465174","The arts",0,0,0.027027027027027
"14654330","Applied science",0.25,10,0.234375
"14654330","History and geography",0,0,0.234375
"14654330","Information, general works",0.05,2,0.234375
"14654330","Language",0.025,1,0.234375
"14654330","Literature",0.05,2,0.234375
"14654330","Natural science, mathematics",0,0,0.234375
